customer_id,purchase_date,product_category,product_price,quantity,total_purchase_amount,payment_method,age,returns,customer_name,gender,churn,purchase_year,purchase_month,purchase_quarter,purchase_day,purchase_hour
19823,2021-07-02T11:20:39Z,Clothing,26,4,1188,Cash,64,1,Raymond Wright,Male,1,2021,7,3,Fri,11
6387,2023-01-09T14:42:31Z,Home,259,3,3670,Cash,64,1,Sheila Gonzalez,Male,0,2023,1,1,Mon,14
6387,2021-08-19T06:34:29Z,Books,112,2,1250,Credit Card,64,1,Sheila Gonzalez,Male,0,2021,8,3,Thu,6
6387,2020-03-24T07:31:22Z,Clothing,405,3,4132,Paypal,64,0,Sheila Gonzalez,Male,0,2020,3,1,Tue,7
6387,2022-02-07T17:25:41Z,Books,474,2,3210,Credit Card,64,0,Sheila Gonzalez,Male,0,2022,2,1,Mon,17
6387,2021-01-30T20:30:31Z,Electronics,366,5,4742,Cash,64,0,Sheila Gonzalez,Male,0,2021,1,1,Sat,20
6387,2020-03-24T22:42:56Z,Books,251,5,3532,Cash,64,1,Sheila Gonzalez,Male,0,2020,3,1,Tue,22
6387,2023-02-06T22:53:38Z,Books,296,3,803,Paypal,64,0,Sheila Gonzalez,Male,0,2023,2,1,Mon,22
6387,2021-11-30T01:23:18Z,Clothing,118,1,3550,Credit Card,64,0,Sheila Gonzalez,Male,0,2021,11,4,Tue,1
35256,2020-12-15T20:55:55Z,Clothing,254,5,4020,Cash,29,0,Joseph Carey,Male,1,2020,12,4,Tue,20
35256,2022-08-05T07:12:11Z,Home,306,1,2387,Paypal,29,1,Joseph Carey,Male,1,2022,8,3,Fri,7
35256,2022-02-19T15:15:55Z,Clothing,227,4,1683,Credit Card,29,0,Joseph Carey,Male,1,2022,2,1,Sat,15
35256,2020-07-28T11:37:46Z,Home,234,3,4528,Paypal,29,0,Joseph Carey,Male,1,2020,7,3,Tue,11
35256,2022-06-04T12:08:03Z,Home,39,4,2964,Credit Card,29,0,Joseph Carey,Male,1,2022,6,2,Sat,12
35256,2020-10-05T19:46:31Z,Electronics,195,5,4560,Crypto,29,1,Joseph Carey,Male,1,2020,10,4,Mon,19
35256,2022-04-11T06:55:17Z,Clothing,108,1,3097,Cash,29,0,Joseph Carey,Male,1,2022,4,2,Mon,6
35256,2021-10-27T19:17:21Z,Electronics,158,5,4408,Credit Card,29,1,Joseph Carey,Male,1,2021,10,4,Wed,19
35256,2020-01-30T05:33:11Z,Electronics,88,4,4471,Credit Card,29,1,Joseph Carey,Male,1,2020,1,1,Thu,5
35256,2022-11-27T12:44:54Z,Books,38,2,4115,Paypal,29,0,Joseph Carey,Male,1,2022,11,4,Sun,12
35256,2020-02-26T13:03:21Z,Books,249,5,3035,Crypto,29,0,Joseph Carey,Male,1,2020,2,1,Wed,13
44039,2022-08-11T18:43:43Z,Electronics,90,5,4156,Cash,48,0,Scott Lee,Male,0,2022,8,3,Thu,18
44039,2021-09-23T14:00:32Z,Books,225,2,858,Cash,48,0,Scott Lee,Male,0,2021,9,3,Thu,14
44039,2020-07-27T22:15:58Z,Clothing,346,1,1231,Credit Card,48,1,Scott Lee,Male,0,2020,7,3,Mon,22
44039,2021-06-13T15:48:03Z,Electronics,294,2,1008,Credit Card,48,0,Scott Lee,Male,0,2021,6,2,Sun,15
44039,2020-02-14T20:07:07Z,Books,95,2,4841,Credit Card,48,1,Scott Lee,Male,0,2020,2,1,Fri,20
44039,2023-02-13T11:57:26Z,Books,497,5,3002,Credit Card,48,1,Scott Lee,Male,0,2023,2,1,Mon,11
41491,2020-10-23T03:54:46Z,Home,221,1,2959,Cash,18,1,Karen Smith,Female,0,2020,10,4,Fri,3
41491,2021-02-24T15:01:25Z,Clothing,442,2,1852,Credit Card,18,0,Karen Smith,Female,0,2021,2,1,Wed,15
41491,2020-10-09T04:01:34Z,Electronics,181,2,1492,Credit Card,18,0,Karen Smith,Female,0,2020,10,4,Fri,4
41491,2020-04-28T00:46:03Z,Home,470,4,4500,Credit Card,18,0,Karen Smith,Female,0,2020,4,2,Tue,0
41491,2022-01-15T10:03:52Z,Electronics,253,4,2491,Credit Card,18,0,Karen Smith,Female,0,2022,1,1,Sat,10
41491,2020-07-21T20:59:10Z,Clothing,126,4,1807,Credit Card,18,0,Karen Smith,Female,0,2020,7,3,Tue,20
41491,2021-02-08T11:12:02Z,Books,134,1,1268,Credit Card,18,0,Karen Smith,Female,0,2021,2,1,Mon,11
41491,2022-01-14T16:52:33Z,Books,51,3,1381,Credit Card,18,0,Karen Smith,Female,0,2022,1,1,Fri,16
41491,2021-05-12T09:49:50Z,Clothing,236,5,2243,Paypal,18,0,Karen Smith,Female,0,2021,5,2,Wed,9
41491,2021-05-29T00:57:47Z,Clothing,292,2,1575,Paypal,18,0,Karen Smith,Female,0,2021,5,2,Sat,0
31663,2022-08-11T20:56:26Z,Books,343,5,3520,Paypal,39,1,Brandy Anderson,Male,0,2022,8,3,Thu,20
31663,2020-06-18T22:24:52Z,Home,375,1,1861,Paypal,39,0,Brandy Anderson,Male,0,2020,6,2,Thu,22
31663,2023-06-06T14:20:59Z,Electronics,78,4,4430,Credit Card,39,0,Brandy Anderson,Male,0,2023,6,2,Tue,14
31663,2020-06-08T06:56:40Z,Clothing,211,4,1726,Cash,39,0,Brandy Anderson,Male,0,2020,6,2,Mon,6
31663,2020-02-08T15:42:53Z,Home,27,3,1243,Paypal,39,1,Brandy Anderson,Male,0,2020,2,1,Sat,15
31663,2021-04-24T20:03:13Z,Home,99,5,1366,Cash,39,0,Brandy Anderson,Male,0,2021,4,2,Sat,20
31663,2021-10-07T19:51:07Z,Books,70,5,4485,Paypal,39,0,Brandy Anderson,Male,0,2021,10,4,Thu,19
31663,2022-01-30T13:41:51Z,Clothing,79,5,311,Paypal,39,0,Brandy Anderson,Male,0,2022,1,1,Sun,13
31663,2023-04-02T17:18:08Z,Books,322,2,4548,Credit Card,39,1,Brandy Anderson,Male,0,2023,4,2,Sun,17
1561,2023-07-26T03:58:39Z,Clothing,37,5,1792,Cash,61,1,Donald Foster,Female,0,2023,7,3,Wed,3
1561,2020-02-22T03:40:17Z,Books,293,2,1076,Cash,61,1,Donald Foster,Female,0,2020,2,1,Sat,3
1561,2021-11-19T07:18:35Z,Electronics,154,4,3094,Paypal,61,1,Donald Foster,Female,0,2021,11,4,Fri,7
40766,2023-08-08T12:14:41Z,Books,67,1,2259,Credit Card,19,1,Andrew Meyers,Male,1,2023,8,3,Tue,12
40766,2020-09-14T19:55:34Z,Books,255,1,3877,Credit Card,19,1,Andrew Meyers,Male,1,2020,9,3,Mon,19
40766,2022-04-03T19:39:31Z,Home,266,3,963,Credit Card,19,0,Andrew Meyers,Male,1,2022,4,2,Sun,19
40766,2022-03-29T21:55:45Z,Clothing,154,4,2922,Credit Card,19,1,Andrew Meyers,Male,1,2022,3,1,Tue,21
22634,2022-11-02T07:26:25Z,Clothing,483,2,2288,Credit Card,20,0,Kevin Smith,Male,1,2022,11,4,Wed,7
22634,2023-05-09T04:13:57Z,Home,380,3,4586,Credit Card,20,0,Kevin Smith,Male,1,2023,5,2,Tue,4
22634,2020-01-25T18:09:22Z,Books,421,3,4077,Paypal,20,0,Kevin Smith,Male,1,2020,1,1,Sat,18
38876,2021-06-05T19:45:20Z,Electronics,245,4,2369,Cash,40,0,Anthony Shepherd,Male,0,2021,6,2,Sat,19
38876,2020-10-27T12:26:32Z,Electronics,457,4,2967,Paypal,40,1,Anthony Shepherd,Male,0,2020,10,4,Tue,12
38876,2023-07-01T03:30:28Z,Clothing,61,1,1799,Paypal,40,0,Anthony Shepherd,Male,0,2023,7,3,Sat,3
38876,2020-05-10T22:28:10Z,Books,120,1,4007,Cash,40,0,Anthony Shepherd,Male,0,2020,5,2,Sun,22
38876,2023-02-18T03:25:39Z,Home,341,5,422,Cash,40,0,Anthony Shepherd,Male,0,2023,2,1,Sat,3
38876,2022-12-07T10:03:24Z,Books,58,5,4698,Credit Card,40,1,Anthony Shepherd,Male,0,2022,12,4,Wed,10
38876,2021-09-15T08:16:34Z,Books,74,4,2171,Paypal,40,0,Anthony Shepherd,Male,0,2021,9,3,Wed,8
38876,2022-09-17T21:07:22Z,Electronics,301,1,1071,Paypal,40,1,Anthony Shepherd,Male,0,2022,9,3,Sat,21
38876,2022-10-27T12:11:58Z,Electronics,133,1,420,Credit Card,40,0,Anthony Shepherd,Male,0,2022,10,4,Thu,12
9502,2021-01-31T13:12:40Z,Electronics,435,4,1206,Paypal,61,0,Sandy Krause,Male,0,2021,1,1,Sun,13
9502,2020-09-07T16:02:15Z,Clothing,372,1,1293,Cash,61,1,Sandy Krause,Male,0,2020,9,3,Mon,16
9502,2020-05-04T07:26:10Z,Books,268,2,1263,Paypal,61,0,Sandy Krause,Male,0,2020,5,2,Mon,7
9502,2021-08-08T19:00:15Z,Home,238,2,5143,Cash,61,1,Sandy Krause,Male,0,2021,8,3,Sun,19
9502,2022-08-03T23:42:58Z,Clothing,36,5,4848,Credit Card,61,0,Sandy Krause,Male,0,2022,8,3,Wed,23
9502,2022-03-01T10:52:27Z,Books,153,1,2699,Credit Card,61,0,Sandy Krause,Male,0,2022,3,1,Tue,10
23418,2023-03-28T03:48:17Z,Home,170,1,1186,Credit Card,38,0,Rachel Chapman,Female,0,2023,3,1,Tue,3
23418,2022-12-11T20:16:37Z,Electronics,372,4,1965,Paypal,38,0,Rachel Chapman,Female,0,2022,12,4,Sun,20
23418,2020-02-11T07:08:39Z,Books,401,1,4710,Paypal,38,1,Rachel Chapman,Female,0,2020,2,1,Tue,7
23418,2021-11-27T21:11:01Z,Clothing,493,3,5152,Paypal,38,0,Rachel Chapman,Female,0,2021,11,4,Sat,21
23418,2021-04-13T17:02:33Z,Books,315,4,1105,Credit Card,38,0,Rachel Chapman,Female,0,2021,4,2,Tue,17
23418,2020-04-11T21:04:01Z,Books,406,5,942,Cash,38,0,Rachel Chapman,Female,0,2020,4,2,Sat,21
13568,2022-12-05T21:49:32Z,Books,367,2,1826,Paypal,66,0,Julia Johnson,Male,0,2022,12,4,Mon,21
13568,2020-05-13T13:15:04Z,Books,354,3,3200,Cash,66,1,Julia Johnson,Male,0,2020,5,2,Wed,13
13568,2023-03-26T18:30:36Z,Books,288,3,1976,Credit Card,66,0,Julia Johnson,Male,0,2023,3,1,Sun,18
13568,2020-04-19T14:59:17Z,Home,245,4,2789,Paypal,66,1,Julia Johnson,Male,0,2020,4,2,Sun,14
13568,2021-09-09T15:15:25Z,Electronics,77,3,368,Paypal,66,1,Julia Johnson,Male,0,2021,9,3,Thu,15
13568,2020-10-27T03:59:08Z,Electronics,252,3,1094,Credit Card,66,0,Julia Johnson,Male,0,2020,10,4,Tue,3
9128,2021-09-11T19:31:00Z,Clothing,102,3,981,Cash,70,1,Dana Mcintosh,Female,0,2021,9,3,Sat,19
9128,2022-04-02T13:39:59Z,Home,243,4,1258,Credit Card,70,1,Dana Mcintosh,Female,0,2022,4,2,Sat,13
9128,2021-11-21T23:03:38Z,Books,435,3,2806,Cash,70,1,Dana Mcintosh,Female,0,2021,11,4,Sun,23
9128,2022-10-27T16:10:49Z,Books,361,4,1710,Credit Card,70,1,Dana Mcintosh,Female,0,2022,10,4,Thu,16
12218,2023-05-16T16:14:14Z,Clothing,50,3,4265,Credit Card,49,0,Jeffrey Patterson,Female,0,2023,5,2,Tue,16
12218,2022-06-21T09:29:41Z,Home,425,1,3690,Paypal,49,0,Jeffrey Patterson,Female,0,2022,6,2,Tue,9
12218,2023-08-03T04:13:23Z,Home,323,5,1252,Credit Card,49,0,Jeffrey Patterson,Female,0,2023,8,3,Thu,4
12218,2020-09-09T17:19:46Z,Clothing,454,2,2248,Cash,49,0,Jeffrey Patterson,Female,0,2020,9,3,Wed,17
12218,2020-03-13T04:51:05Z,Clothing,350,4,1054,Cash,49,0,Jeffrey Patterson,Female,0,2020,3,1,Fri,4
12218,2022-12-14T08:32:16Z,Clothing,333,5,667,Credit Card,49,0,Jeffrey Patterson,Female,0,2022,12,4,Wed,8
12218,2020-08-14T11:15:36Z,Books,78,2,1898,Cash,49,1,Jeffrey Patterson,Female,0,2020,8,3,Fri,11
12218,2022-05-09T02:20:22Z,Electronics,57,3,2598,Credit Card,49,0,Jeffrey Patterson,Female,0,2022,5,2,Mon,2
33912,2021-05-11T06:07:25Z,Electronics,496,1,2000,Credit Card,34,0,Gail Cook,Male,0,2021,5,2,Tue,6
33912,2023-04-26T15:00:44Z,Books,350,3,412,Paypal,34,0,Gail Cook,Male,0,2023,4,2,Wed,15
33912,2023-09-01T13:38:01Z,Home,481,5,2092,Cash,34,1,Gail Cook,Male,0,2023,9,3,Fri,13
33912,2021-06-03T09:38:40Z,Books,37,3,1897,Cash,34,0,Gail Cook,Male,0,2021,6,2,Thu,9
33912,2021-09-02T02:07:53Z,Books,56,2,2615,Credit Card,34,1,Gail Cook,Male,0,2021,9,3,Thu,2
33912,2020-10-29T22:10:25Z,Clothing,59,5,222,Cash,34,0,Gail Cook,Male,0,2020,10,4,Thu,22
33912,2022-10-23T05:36:07Z,Electronics,144,1,3943,Cash,34,1,Gail Cook,Male,0,2022,10,4,Sun,5
33912,2020-01-13T23:21:44Z,Electronics,268,2,1511,Cash,34,1,Gail Cook,Male,0,2020,1,1,Mon,23
41460,2020-10-20T05:51:50Z,Home,392,3,4784,Cash,51,1,Jordan Ramirez,Male,0,2020,10,4,Tue,5
41460,2021-03-19T00:04:48Z,Home,360,5,3465,Crypto,51,0,Jordan Ramirez,Male,0,2021,3,1,Fri,0
41460,2020-04-22T05:52:03Z,Clothing,484,5,579,Cash,51,0,Jordan Ramirez,Male,0,2020,4,2,Wed,5
41460,2020-09-29T03:30:30Z,Books,59,5,677,Crypto,51,0,Jordan Ramirez,Male,0,2020,9,3,Tue,3
41460,2020-02-19T07:28:28Z,Home,78,3,2611,Paypal,51,1,Jordan Ramirez,Male,0,2020,2,1,Wed,7
41460,2021-05-22T06:35:56Z,Books,191,3,1493,Credit Card,51,0,Jordan Ramirez,Male,0,2021,5,2,Sat,6
41460,2021-04-29T07:18:01Z,Home,150,5,960,Credit Card,51,0,Jordan Ramirez,Male,0,2021,4,2,Thu,7
37127,2020-07-13T16:23:17Z,Home,191,2,3650,Paypal,61,0,Michael Stevens,Female,0,2020,7,3,Mon,16
37127,2021-11-02T14:02:20Z,Electronics,157,4,3878,Crypto,61,0,Michael Stevens,Female,0,2021,11,4,Tue,14
37127,2020-08-30T00:21:49Z,Books,305,5,2998,Cash,61,0,Michael Stevens,Female,0,2020,8,3,Sun,0
37127,2023-05-27T18:06:25Z,Home,296,4,2531,Credit Card,61,1,Michael Stevens,Female,0,2023,5,2,Sat,18
10626,2020-01-11T19:49:45Z,Books,69,1,1133,Crypto,69,0,Robert Keller,Female,0,2020,1,1,Sat,19
10626,2022-12-29T02:38:22Z,Clothing,357,2,1924,Credit Card,69,0,Robert Keller,Female,0,2022,12,4,Thu,2
10626,2022-07-23T04:51:03Z,Clothing,299,3,4966,Credit Card,69,1,Robert Keller,Female,0,2022,7,3,Sat,4
10626,2020-03-28T10:09:03Z,Clothing,253,1,5319,Paypal,69,0,Robert Keller,Female,0,2020,3,1,Sat,10
10626,2023-09-04T02:04:11Z,Home,90,4,1146,Credit Card,69,0,Robert Keller,Female,0,2023,9,3,Mon,2
10626,2021-07-06T14:44:18Z,Home,263,2,1228,Credit Card,69,0,Robert Keller,Female,0,2021,7,3,Tue,14
10626,2023-05-25T05:00:18Z,Clothing,464,2,2594,Crypto,69,0,Robert Keller,Female,0,2023,5,2,Thu,5
10626,2021-09-19T10:39:53Z,Books,497,3,3558,Credit Card,69,1,Robert Keller,Female,0,2021,9,3,Sun,10
10626,2022-04-16T00:38:49Z,Home,375,5,1666,Paypal,69,0,Robert Keller,Female,0,2022,4,2,Sat,0
10626,2020-01-11T16:28:23Z,Electronics,370,3,3614,Cash,69,0,Robert Keller,Female,0,2020,1,1,Sat,16
4462,2020-02-15T14:17:52Z,Clothing,278,2,4749,Credit Card,43,0,Clarence Lyons,Female,0,2020,2,1,Sat,14
4462,2020-07-26T08:26:21Z,Books,138,5,3057,Paypal,43,1,Clarence Lyons,Female,0,2020,7,3,Sun,8
4462,2021-11-28T13:34:04Z,Books,53,2,1701,Credit Card,43,1,Clarence Lyons,Female,0,2021,11,4,Sun,13
4462,2022-03-16T04:03:23Z,Books,228,1,638,Credit Card,43,0,Clarence Lyons,Female,0,2022,3,1,Wed,4
4462,2020-03-27T05:50:13Z,Books,286,5,3929,Paypal,43,0,Clarence Lyons,Female,0,2020,3,1,Fri,5
32495,2020-07-23T03:33:18Z,Books,480,4,2120,Cash,46,1,Tanya Watts,Female,0,2020,7,3,Thu,3
32495,2023-06-03T07:20:30Z,Clothing,382,5,4817,Credit Card,46,0,Tanya Watts,Female,0,2023,6,2,Sat,7
32495,2023-08-04T04:05:20Z,Books,341,2,2214,Cash,46,1,Tanya Watts,Female,0,2023,8,3,Fri,4
32495,2021-11-06T01:45:10Z,Books,422,5,2515,Credit Card,46,0,Tanya Watts,Female,0,2021,11,4,Sat,1
32495,2023-03-26T02:33:23Z,Clothing,245,2,799,Crypto,46,1,Tanya Watts,Female,0,2023,3,1,Sun,2
48075,2020-08-09T20:35:19Z,Books,390,5,957,Credit Card,36,1,Sean Koch,Female,0,2020,8,3,Sun,20
48075,2023-05-03T01:36:02Z,Clothing,64,4,633,Credit Card,36,0,Sean Koch,Female,0,2023,5,2,Wed,1
48075,2020-10-09T22:38:49Z,Books,469,2,4782,Crypto,36,0,Sean Koch,Female,0,2020,10,4,Fri,22
48075,2022-12-16T10:51:54Z,Electronics,401,5,4585,Credit Card,36,0,Sean Koch,Female,0,2022,12,4,Fri,10
48075,2022-09-08T22:46:52Z,Books,81,1,769,Crypto,36,0,Sean Koch,Female,0,2022,9,3,Thu,22
18478,2022-09-24T03:26:52Z,Clothing,359,3,4271,Crypto,61,0,Amanda Williams,Male,0,2022,9,3,Sat,3
18478,2021-07-21T04:04:53Z,Books,86,2,4952,Cash,61,0,Amanda Williams,Male,0,2021,7,3,Wed,4
18478,2021-03-07T08:31:53Z,Home,230,4,5068,Paypal,61,0,Amanda Williams,Male,0,2021,3,1,Sun,8
18478,2022-10-26T23:43:19Z,Electronics,157,1,2550,Paypal,61,0,Amanda Williams,Male,0,2022,10,4,Wed,23
18478,2021-10-15T04:34:01Z,Clothing,302,5,2565,Cash,61,1,Amanda Williams,Male,0,2021,10,4,Fri,4
2043,2022-07-02T08:55:59Z,Clothing,295,3,2963,Paypal,32,0,Brian Sullivan,Male,0,2022,7,3,Sat,8
2043,2022-11-25T12:34:31Z,Electronics,130,5,1582,Cash,32,1,Brian Sullivan,Male,0,2022,11,4,Fri,12
2043,2020-12-18T11:03:57Z,Home,138,5,4205,Credit Card,32,1,Brian Sullivan,Male,0,2020,12,4,Fri,11
2043,2021-12-15T14:48:19Z,Books,227,5,3903,Paypal,32,1,Brian Sullivan,Male,0,2021,12,4,Wed,14
2043,2020-01-25T22:34:28Z,Books,18,1,1803,Credit Card,32,1,Brian Sullivan,Male,0,2020,1,1,Sat,22
2043,2021-02-12T02:14:48Z,Books,159,3,2263,Credit Card,32,1,Brian Sullivan,Male,0,2021,2,1,Fri,2
26863,2021-04-26T13:43:35Z,Books,84,5,724,Credit Card,34,1,Keith Walter DDS,Male,0,2021,4,2,Mon,13
26863,2022-05-02T15:33:58Z,Books,158,3,4784,Crypto,34,0,Keith Walter DDS,Male,0,2022,5,2,Mon,15
26863,2022-12-16T02:14:49Z,Home,496,1,3142,Paypal,34,1,Keith Walter DDS,Male,0,2022,12,4,Fri,2
26863,2023-03-23T16:53:12Z,Clothing,44,2,667,Crypto,34,0,Keith Walter DDS,Male,0,2023,3,1,Thu,16
34069,2021-07-06T08:38:49Z,Books,106,4,4086,Cash,45,0,Joel Porter,Male,1,2021,7,3,Tue,8
34069,2022-10-16T01:28:15Z,Electronics,249,5,3973,Paypal,45,0,Joel Porter,Male,1,2022,10,4,Sun,1
34069,2020-04-05T06:46:23Z,Clothing,176,2,3133,Credit Card,45,1,Joel Porter,Male,1,2020,4,2,Sun,6
34069,2022-11-19T23:19:05Z,Home,131,1,3966,Cash,45,0,Joel Porter,Male,1,2022,11,4,Sat,23
34069,2020-05-31T19:34:42Z,Clothing,396,2,3897,Cash,45,0,Joel Porter,Male,1,2020,5,2,Sun,19
28385,2023-06-25T03:07:17Z,Home,251,1,3188,Cash,48,1,Steve Scott,Male,0,2023,6,2,Sun,3
28385,2021-02-11T17:58:35Z,Clothing,340,4,5072,Credit Card,48,0,Steve Scott,Male,0,2021,2,1,Thu,17
28385,2021-11-24T03:47:40Z,Home,406,3,1613,Crypto,48,1,Steve Scott,Male,0,2021,11,4,Wed,3
28385,2021-06-08T07:07:57Z,Electronics,329,2,1213,Credit Card,48,1,Steve Scott,Male,0,2021,6,2,Tue,7
28385,2021-02-07T03:05:00Z,Books,51,5,809,Credit Card,48,0,Steve Scott,Male,0,2021,2,1,Sun,3
28385,2021-05-05T05:11:23Z,Books,347,3,1311,Crypto,48,0,Steve Scott,Male,0,2021,5,2,Wed,5
42222,2022-04-25T23:49:11Z,Home,223,3,646,Paypal,20,0,Don Gomez,Female,0,2022,4,2,Mon,23
42222,2020-07-09T13:37:17Z,Clothing,325,5,4847,Crypto,20,1,Don Gomez,Female,0,2020,7,3,Thu,13
42222,2022-08-05T09:22:31Z,Clothing,65,3,4800,Paypal,20,1,Don Gomez,Female,0,2022,8,3,Fri,9
42222,2023-04-19T06:22:20Z,Clothing,60,3,3902,Credit Card,20,1,Don Gomez,Female,0,2023,4,2,Wed,6
39787,2021-06-13T00:20:01Z,Clothing,111,4,491,Credit Card,67,0,Jasmine Patrick,Male,1,2021,6,2,Sun,0
39787,2023-01-09T05:41:14Z,Books,348,1,1928,Paypal,67,1,Jasmine Patrick,Male,1,2023,1,1,Mon,5
39787,2020-10-02T19:50:10Z,Clothing,279,1,5226,Credit Card,67,0,Jasmine Patrick,Male,1,2020,10,4,Fri,19
39787,2021-09-13T07:40:33Z,Electronics,397,5,3386,Credit Card,67,0,Jasmine Patrick,Male,1,2021,9,3,Mon,7
39787,2020-03-17T11:16:20Z,Books,406,5,4317,Cash,67,0,Jasmine Patrick,Male,1,2020,3,1,Tue,11
28419,2020-02-07T23:41:36Z,Books,178,2,3067,Credit Card,63,1,Alyssa Curtis,Female,0,2020,2,1,Fri,23
28419,2020-01-02T16:07:01Z,Electronics,420,4,1661,Cash,63,1,Alyssa Curtis,Female,0,2020,1,1,Thu,16
28419,2021-06-06T05:48:20Z,Clothing,480,1,1214,Crypto,63,0,Alyssa Curtis,Female,0,2021,6,2,Sun,5
28419,2021-05-29T05:39:16Z,Electronics,144,2,1756,Credit Card,63,0,Alyssa Curtis,Female,0,2021,5,2,Sat,5
28419,2023-08-13T11:36:44Z,Electronics,134,2,4827,Paypal,63,0,Alyssa Curtis,Female,0,2023,8,3,Sun,11
28419,2021-06-07T07:00:51Z,Electronics,68,4,5129,Credit Card,63,0,Alyssa Curtis,Female,0,2021,6,2,Mon,7
2431,2020-08-27T06:56:25Z,Books,402,4,1086,Paypal,69,0,Mary Osborn,Female,0,2020,8,3,Thu,6
2431,2020-11-04T23:28:03Z,Clothing,423,3,510,Paypal,69,0,Mary Osborn,Female,0,2020,11,4,Wed,23
23115,2021-08-05T05:21:20Z,Home,173,1,3750,Credit Card,21,0,Mary Martin,Female,1,2021,8,3,Thu,5
23115,2021-12-06T11:42:55Z,Clothing,221,1,1071,Credit Card,21,0,Mary Martin,Female,1,2021,12,4,Mon,11
23115,2020-04-28T05:30:53Z,Books,408,3,3832,Credit Card,21,0,Mary Martin,Female,1,2020,4,2,Tue,5
23115,2021-07-21T11:43:22Z,Home,243,1,4151,Cash,21,0,Mary Martin,Female,1,2021,7,3,Wed,11
23115,2020-04-22T20:18:26Z,Clothing,93,1,4771,Cash,21,0,Mary Martin,Female,1,2020,4,2,Wed,20
36784,2023-02-04T23:27:24Z,Clothing,243,1,2869,Credit Card,24,1,David Whitney,Female,1,2023,2,1,Sat,23
36784,2021-05-12T17:23:30Z,Clothing,344,3,2379,Cash,24,1,David Whitney,Female,1,2021,5,2,Wed,17
36784,2022-01-11T13:01:18Z,Clothing,34,3,254,Crypto,24,0,David Whitney,Female,1,2022,1,1,Tue,13
36784,2022-11-18T09:04:43Z,Electronics,457,4,2118,Cash,24,0,David Whitney,Female,1,2022,11,4,Fri,9
36784,2021-01-04T08:38:22Z,Books,74,5,2014,Credit Card,24,0,David Whitney,Female,1,2021,1,1,Mon,8
36784,2020-04-06T11:48:45Z,Clothing,177,5,3074,Cash,24,0,David Whitney,Female,1,2020,4,2,Mon,11
36784,2023-08-24T18:48:26Z,Clothing,473,3,2025,Paypal,24,1,David Whitney,Female,1,2023,8,3,Thu,18
43195,2020-09-03T07:35:09Z,Books,60,5,1042,Paypal,39,1,Ronald Cruz,Male,0,2020,9,3,Thu,7
43195,2022-12-20T14:07:37Z,Clothing,21,1,3601,Credit Card,39,1,Ronald Cruz,Male,0,2022,12,4,Tue,14
43195,2020-07-16T10:32:05Z,Clothing,279,3,1383,Credit Card,39,0,Ronald Cruz,Male,0,2020,7,3,Thu,10
43195,2021-10-22T15:38:14Z,Books,42,3,603,Paypal,39,0,Ronald Cruz,Male,0,2021,10,4,Fri,15
43195,2021-10-29T08:19:37Z,Books,455,3,4602,Cash,39,1,Ronald Cruz,Male,0,2021,10,4,Fri,8
43195,2020-11-12T10:56:39Z,Clothing,28,3,3378,Paypal,39,1,Ronald Cruz,Male,0,2020,11,4,Thu,10
27599,2021-05-03T22:52:17Z,Books,392,5,4398,Paypal,52,1,Brian Cain,Female,0,2021,5,2,Mon,22
27599,2020-02-14T02:36:47Z,Home,496,2,1885,Credit Card,52,0,Brian Cain,Female,0,2020,2,1,Fri,2
27599,2023-02-10T21:07:54Z,Electronics,294,2,4621,Paypal,52,0,Brian Cain,Female,0,2023,2,1,Fri,21
27599,2020-09-23T15:40:07Z,Clothing,54,2,651,Paypal,52,0,Brian Cain,Female,0,2020,9,3,Wed,15
27599,2020-01-06T08:25:40Z,Electronics,32,1,3086,Cash,52,0,Brian Cain,Female,0,2020,1,1,Mon,8
35330,2021-04-26T19:45:45Z,Electronics,189,2,580,Paypal,67,1,Lisa Mccoy,Female,1,2021,4,2,Mon,19
35330,2021-08-20T19:51:09Z,Home,359,1,2221,Paypal,67,0,Lisa Mccoy,Female,1,2021,8,3,Fri,19
35330,2023-07-12T04:55:28Z,Books,301,1,3543,Credit Card,67,1,Lisa Mccoy,Female,1,2023,7,3,Wed,4
35330,2022-12-26T10:06:12Z,Home,244,3,2221,Crypto,67,0,Lisa Mccoy,Female,1,2022,12,4,Mon,10
35330,2023-03-16T21:28:13Z,Home,431,2,2891,Crypto,67,0,Lisa Mccoy,Female,1,2023,3,1,Thu,21
29007,2023-02-16T19:50:52Z,Clothing,139,5,4197,Paypal,18,1,Barbara Smith,Male,0,2023,2,1,Thu,19
29007,2023-08-29T19:19:09Z,Electronics,253,3,799,Cash,18,1,Barbara Smith,Male,0,2023,8,3,Tue,19
29007,2021-09-18T13:03:10Z,Books,196,1,234,Crypto,18,1,Barbara Smith,Male,0,2021,9,3,Sat,13
29007,2021-01-04T08:34:37Z,Electronics,183,3,254,Credit Card,18,0,Barbara Smith,Male,0,2021,1,1,Mon,8
29007,2021-07-20T06:20:17Z,Clothing,406,4,915,Paypal,18,0,Barbara Smith,Male,0,2021,7,3,Tue,6
29007,2022-07-24T13:46:47Z,Books,434,5,599,Paypal,18,0,Barbara Smith,Male,0,2022,7,3,Sun,13
29007,2023-04-09T21:17:36Z,Books,386,5,3756,Cash,18,1,Barbara Smith,Male,0,2023,4,2,Sun,21
